competicao,temporada,id_partida,estadio,campo,equipe,pro_contra,jogador,minuto
Brasileirao,2018,299,Durival Britto,visitante,FLAMENGO - RJ,pro,Vitinho,51.0
Brasileirao,2018,299,Durival Britto,visitante,FLAMENGO - RJ,pro,Uribe,57.0
Brasileirao,2018,299,Durival Britto,visitante,FLAMENGO - RJ,pro,Henrique Dourado,90.0
Brasileirao,2018,300,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Leandro Damiao,43.0
Brasileirao,2018,300,Beira-Rio,visitante,SANTOS - SP,pro,Gabriel Barbosa,50.0
Brasileirao,2018,300,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Patrick,76.0
Brasileirao,2018,300,Beira-Rio,visitante,SANTOS - SP,contra,Fabiano,84.0
Brasileirao,2018,301,Manoel Barradas,visitante,SAO PAULO - SP,pro,Bruno Alves,36.0
Brasileirao,2018,302,São Januário,visitante,INTERNACIONAL - RS,pro,JONATAN ALVEZ,84.0
Brasileirao,2018,302,São Januário,mandante,VASCO DA GAMA - RJ,pro,Maxi Lopez,90.5
Brasileirao,2018,303,Arena Castelão,mandante,CEARA - CE,pro,Juninho Quixadá,9.0
Brasileirao,2018,303,Arena Castelão,visitante,ATLETICO - MG,pro,Cazares,25.0
Brasileirao,2018,303,Arena Castelão,mandante,CEARA - CE,pro,Leandro,62.0
Brasileirao,2018,304,Vila Belmiro,mandante,SANTOS - SP,pro,Gabriel Barbosa,83.0
Brasileirao,2018,304,Vila Belmiro,mandante,SANTOS - SP,pro,Victor Ferraz,87.0
Brasileirao,2018,304,Vila Belmiro,mandante,SANTOS - SP,pro,Carlos Sanchez,88.0
Brasileirao,2018,305,Arena do Grêmio,visitante,SPORT - PE,pro,Jair,7.0
Brasileirao,2018,305,Arena do Grêmio,visitante,SPORT - PE,pro,Mateus Gonçalves,29.0
Brasileirao,2018,305,Arena do Grêmio,mandante,GREMIO - RS,pro,Matheus Henrique,38.0
Brasileirao,2018,305,Arena do Grêmio,mandante,GREMIO - RS,pro,J. Capixaba,51.0
Brasileirao,2018,305,Arena do Grêmio,visitante,SPORT - PE,pro,Gabriel,52.0
Brasileirao,2018,305,Arena do Grêmio,mandante,GREMIO - RS,pro,Thonny Anderson,59.0
Brasileirao,2018,305,Arena do Grêmio,visitante,SPORT - PE,pro,Jair,64.0
Brasileirao,2018,306,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Danilo,46.0
Brasileirao,2018,306,Arena Corinthians,visitante,BAHIA - BA,pro,Clayton,84.0
Brasileirao,2018,306,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Danilo,88.0
Brasileirao,2018,307,Maracanã,visitante,PALMEIRAS - SP,pro,Dudu,50.0
Brasileirao,2018,307,Maracanã,mandante,FLAMENGO - RJ,pro,Marlos Moreno,80.0
Brasileirao,2018,308,Mineirão,mandante,CRUZEIRO - MG,pro,De Arrascaeta,9.0
Brasileirao,2018,308,Mineirão,mandante,CRUZEIRO - MG,pro,Fred,15.0
Brasileirao,2018,308,Mineirão,visitante,PARANA - PR,contra,Egidio,20.0
Brasileirao,2018,308,Mineirão,mandante,CRUZEIRO - MG,pro,Rafael Sobis,47.0
Brasileirao,2018,309,Arena da Baixada,visitante,BOTAFOGO - RJ,pro,Brenner,30.0
Brasileirao,2018,309,Arena da Baixada,mandante,ATLETICO - PR,pro,Bergson,54.0
Brasileirao,2018,309,Arena da Baixada,mandante,ATLETICO - PR,pro,Pablo,83.0
Brasileirao,2018,310,Arena Condá,mandante,CHAPECOENSE - SC,pro,Wellington Paulista,60.0
Brasileirao,2018,311,Morumbi,mandante,SAO PAULO - SP,pro,Diego Souza,8.0
Brasileirao,2018,311,Morumbi,visitante,FLAMENGO - RJ,pro,Uribe,9.0
Brasileirao,2018,311,Morumbi,mandante,SAO PAULO - SP,pro,Hélio Junio,50.0
Brasileirao,2018,311,Morumbi,visitante,FLAMENGO - RJ,pro,Rodinei,81.0
Brasileirao,2018,312,Maracanã,visitante,VASCO DA GAMA - RJ,pro,Maxi Lopez,58.0
Brasileirao,2018,313,Independência,visitante,GREMIO - RS,pro,Geromel,2.0
Brasileirao,2018,314,Durival Britto,mandante,PARANA - PR,pro,Alex,59.0
Brasileirao,2018,314,Durival Britto,visitante,VITORIA - BA,pro,Leonardo,84.0
Brasileirao,2018,315,Independência,visitante,CRUZEIRO - MG,pro,De Arrascaeta,17.0
Brasileirao,2018,315,Independência,visitante,CRUZEIRO - MG,pro,Thiago Neves,49.0
Brasileirao,2018,315,Independência,mandante,AMERICA - MG,pro,Rafael Moura,70.0
Brasileirao,2018,316,Nilton Santos,mandante,BOTAFOGO - RJ,pro,Rodrigo,27.0
Brasileirao,2018,317,Arena Fonte Nova,mandante,BAHIA - BA,pro,Elber,66.0
Brasileirao,2018,318,Allianz Parque,mandante,PALMEIRAS - SP,pro,Dudu,13.0
Brasileirao,2018,318,Allianz Parque,mandante,PALMEIRAS - SP,pro,Edu Dracena,39.0
Brasileirao,2018,318,Allianz Parque,visitante,SANTOS - SP,pro,Copete,54.0
Brasileirao,2018,318,Allianz Parque,visitante,SANTOS - SP,pro,Dodo,64.0
Brasileirao,2018,318,Allianz Parque,mandante,PALMEIRAS - SP,pro,Victor,71.0
Brasileirao,2018,319,Beira-Rio,visitante,ATLETICO - PR,pro,Camacho,64.0
Brasileirao,2018,319,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Moledo,81.0
Brasileirao,2018,319,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Dalessandro,90.5
Brasileirao,2018,320,Ilha do Retiro,mandante,SPORT - PE,pro,Gabriel,52.0
Brasileirao,2018,321,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Ralf,71.0
Brasileirao,2018,321,Arena Corinthians,visitante,SAO PAULO - SP,pro,Brenner,80.0
Brasileirao,2018,322,Nilton Santos,mandante,BOTAFOGO - RJ,pro,Erik,18.0
Brasileirao,2018,322,Nilton Santos,mandante,BOTAFOGO - RJ,pro,Leo Valencia,28.0
Brasileirao,2018,322,Nilton Santos,visitante,FLAMENGO - RJ,pro,Vitinho,48.0
Brasileirao,2018,323,Arena da Baixada,mandante,ATLETICO - PR,pro,Marcelo Cirino,9.0
Brasileirao,2018,323,Arena da Baixada,mandante,ATLETICO - PR,pro,Raphael Veiga,21.0
Brasileirao,2018,324,Independência,visitante,PARANA - PR,pro,Andrey,89.0
Brasileirao,2018,325,Independência,mandante,ATLETICO - MG,pro,Elias,63.0
Brasileirao,2018,325,Independência,visitante,PALMEIRAS - SP,pro,Bruno,76.0
Brasileirao,2018,326,Manoel Barradas,mandante,VITORIA - BA,pro,Leonardo,7.0
Brasileirao,2018,326,Manoel Barradas,visitante,BAHIA - BA,pro,Nilton,38.0
Brasileirao,2018,326,Manoel Barradas,mandante,VITORIA - BA,pro,Leonardo,67.0
Brasileirao,2018,326,Manoel Barradas,visitante,BAHIA - BA,pro,Eric Ramires,72.0
Brasileirao,2018,327,Pacaembu,visitante,CHAPECOENSE - SC,pro,Leandro,28.0
Brasileirao,2018,328,Arena do Grêmio,visitante,VASCO DA GAMA - RJ,pro,Thiago Galhardo,12.0
Brasileirao,2018,328,Arena do Grêmio,mandante,GREMIO - RS,pro,Jael,19.0
Brasileirao,2018,328,Arena do Grêmio,mandante,GREMIO - RS,pro,Matheus Henrique,90.5
Brasileirao,2018,330,Arena Castelão,visitante,INTERNACIONAL - RS,pro,Leandro Damiao,16.0
Brasileirao,2018,330,Arena Castelão,mandante,CEARA - CE,pro,Ricardinho,42.0
Brasileirao,2018,331,São Januário,mandante,VASCO DA GAMA - RJ,pro,Thiago Galhardo,66.0
Brasileirao,2018,331,São Januário,visitante,ATLETICO - PR,pro,Leo Pereira,90.5
Brasileirao,2018,332,Durival Britto,visitante,ATLETICO - MG,pro,Fabio Santos,13.0
Brasileirao,2018,333,Arena Fonte Nova,visitante,CEARA - CE,pro,Calyson,7.0
Brasileirao,2018,333,Arena Fonte Nova,mandante,BAHIA - BA,pro,Ze Rafael,43.0
Brasileirao,2018,333,Arena Fonte Nova,mandante,BAHIA - BA,pro,Edigar Junio,90.5
Brasileirao,2018,334,Mineirão,mandante,CRUZEIRO - MG,pro,David,13.0
Brasileirao,2018,336,Allianz Parque,mandante,PALMEIRAS - SP,pro,Borja,41.0
Brasileirao,2018,336,Allianz Parque,mandante,PALMEIRAS - SP,pro,Felipe Melo,82.0
Brasileirao,2018,336,Allianz Parque,mandante,PALMEIRAS - SP,pro,Luan Garcia,89.0
Brasileirao,2018,337,Arena Condá,visitante,BOTAFOGO - RJ,pro,Luiz Fernando,72.0
Brasileirao,2018,338,Maracanã,mandante,FLAMENGO - RJ,pro,Henrique Dourado,72.0
Brasileirao,2018,339,Morumbi,visitante,GREMIO - RS,pro,Everton,56.0
Brasileirao,2018,339,Morumbi,mandante,SAO PAULO - SP,contra,Michel,73.0
Brasileirao,2018,340,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Leandro Damiao,23.0
Brasileirao,2018,340,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Edenilson,45.5
Brasileirao,2018,341,Manoel Barradas,visitante,ATLETICO - PR,contra,Ramon Menezes,26.0
Brasileirao,2018,341,Manoel Barradas,visitante,ATLETICO - PR,pro,Bruno Guimarães,85.0
Brasileirao,2018,341,Manoel Barradas,mandante,VITORIA - BA,pro,Neilton,90.5
Brasileirao,2018,342,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Mateus,50.0
Brasileirao,2018,344,Do Café,mandante,PARANA - PR,pro,Keslley,35.0
Brasileirao,2018,344,Do Café,visitante,PALMEIRAS - SP,pro,Gustavo Scarpa,53.0
Brasileirao,2018,345,Independência,mandante,AMERICA - MG,pro,Rafael Moura,30.0
Brasileirao,2018,345,Independência,visitante,SANTOS - SP,pro,Gabriel Barbosa,45.0
Brasileirao,2018,345,Independência,mandante,AMERICA - MG,pro,Matheusinho,64.0
Brasileirao,2018,346,Nilton Santos,mandante,BOTAFOGO - RJ,pro,Erik,42.0
Brasileirao,2018,347,Ilha do Retiro,visitante,FLAMENGO - RJ,pro,Willian Arão,82.0
Brasileirao,2018,348,Morumbi,mandante,SAO PAULO - SP,pro,Diego Souza,30.0
Brasileirao,2018,349,Arena do Grêmio,mandante,GREMIO - RS,pro,Cicero,24.0
Brasileirao,2018,349,Arena do Grêmio,mandante,GREMIO - RS,pro,Everton,74.0
Brasileirao,2018,350,Independência,mandante,ATLETICO - MG,pro,Cazares,51.0
Brasileirao,2018,351,Beira-Rio,visitante,ATLETICO - MG,pro,Cazares,42.0
Brasileirao,2018,351,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Dalessandro,82.0
Brasileirao,2018,351,Beira-Rio,visitante,ATLETICO - MG,pro,David Terans,90.5
Brasileirao,2018,352,Vila Belmiro,mandante,SANTOS - SP,pro,Rodrygo,35.0
Brasileirao,2018,352,Vila Belmiro,visitante,BOTAFOGO - RJ,pro,Brenner,60.0
Brasileirao,2018,353,Mineirão,mandante,CRUZEIRO - MG,contra,Aderllan,43.0
Brasileirao,2018,353,Mineirão,mandante,CRUZEIRO - MG,pro,Fred,54.0
Brasileirao,2018,353,Mineirão,mandante,CRUZEIRO - MG,pro,Fred,71.0
Brasileirao,2018,354,Arena da Baixada,mandante,ATLETICO - PR,pro,Leo Pereira,52.0
Brasileirao,2018,355,Maracanã,mandante,FLAMENGO - RJ,pro,Uribe,46.0
Brasileirao,2018,355,Maracanã,mandante,FLAMENGO - RJ,pro,Diego,89.0
Brasileirao,2018,356,Allianz Parque,mandante,PALMEIRAS - SP,pro,Luan Garcia,59.0
Brasileirao,2018,356,Allianz Parque,mandante,PALMEIRAS - SP,pro,Willian,75.0
Brasileirao,2018,356,Allianz Parque,mandante,PALMEIRAS - SP,pro,Dudu,77.0
Brasileirao,2018,356,Allianz Parque,mandante,PALMEIRAS - SP,pro,Deyverson,81.0
Brasileirao,2018,357,São Januário,mandante,VASCO DA GAMA - RJ,pro,Andrey,17.0
Brasileirao,2018,357,São Januário,mandante,VASCO DA GAMA - RJ,pro,Yago,90.5
Brasileirao,2018,358,Arena Condá,mandante,CHAPECOENSE - SC,pro,Leandro,4.0
Brasileirao,2018,358,Arena Condá,mandante,CHAPECOENSE - SC,pro,Leandro,7.0
Brasileirao,2018,358,Arena Condá,visitante,SPORT - PE,pro,Michel Bastos,67.0
Brasileirao,2018,359,Arena Fonte Nova,mandante,BAHIA - BA,pro,Ze Rafael,52.0
Brasileirao,2018,359,Arena Fonte Nova,mandante,BAHIA - BA,pro,Edigar Junio,55.0
Brasileirao,2018,360,Arena Castelão,mandante,CEARA - CE,pro,Juninho,32.0
Brasileirao,2018,361,Vila Belmiro,mandante,SANTOS - SP,pro,Carlos Sanchez,2.0
Brasileirao,2018,361,Vila Belmiro,visitante,ATLETICO - MG,pro,Ricardo Oliveira,16.0
Brasileirao,2018,361,Vila Belmiro,mandante,SANTOS - SP,pro,Felippe Cardoso,33.0
Brasileirao,2018,361,Vila Belmiro,visitante,ATLETICO - MG,pro,Ricardo Oliveira,52.0
Brasileirao,2018,361,Vila Belmiro,mandante,SANTOS - SP,pro,Gabriel Barbosa,81.0
Brasileirao,2018,362,Mineirão,visitante,FLAMENGO - RJ,pro,Éverton Ribeiro,8.0
Brasileirao,2018,362,Mineirão,visitante,FLAMENGO - RJ,pro,Éverton Ribeiro,53.0
Brasileirao,2018,364,São Januário,visitante,PALMEIRAS - SP,pro,Deyverson,72.0
Brasileirao,2018,365,Arena da Baixada,visitante,CEARA - CE,pro,Leandro,26.0
Brasileirao,2018,365,Arena da Baixada,mandante,ATLETICO - PR,pro,Marcinho,53.0
Brasileirao,2018,365,Arena da Baixada,mandante,ATLETICO - PR,pro,Lucho Gonzalez,57.0
Brasileirao,2018,365,Arena da Baixada,visitante,CEARA - CE,pro,Wescley,82.0
Brasileirao,2018,366,Independência,mandante,AMERICA - MG,pro,Juninho,47.0
Brasileirao,2018,368,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Nico Lopez,75.0
Brasileirao,2018,368,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Nico Lopez,89.0
Brasileirao,2018,369,Nilton Santos,mandante,BOTAFOGO - RJ,pro,Erik,6.0
Brasileirao,2018,369,Nilton Santos,visitante,PARANA - PR,pro,Alex,63.0
Brasileirao,2018,369,Nilton Santos,mandante,BOTAFOGO - RJ,pro,Erik,74.0
Brasileirao,2018,371,Independência,mandante,ATLETICO - MG,pro,Cazares,17.0
Brasileirao,2018,372,Durival Britto,visitante,INTERNACIONAL - RS,pro,JONATAN ALVEZ,65.0
Brasileirao,2018,372,Durival Britto,mandante,PARANA - PR,pro,Jhonny,90.5
Brasileirao,2018,373,Arena Condá,mandante,CHAPECOENSE - SC,pro,Leandro,67.0
Brasileirao,2018,375,Maracanã,mandante,FLUMINENSE - RJ,pro,Richard,41.0
Brasileirao,2018,376,Maracanã,mandante,FLAMENGO - RJ,pro,Rhodolfo,22.0
Brasileirao,2018,376,Maracanã,visitante,ATLETICO - PR,pro,Rossetto,64.0
Brasileirao,2018,376,Maracanã,visitante,ATLETICO - PR,pro,Rony,70.0
Brasileirao,2018,378,Ilha do Retiro,mandante,SPORT - PE,pro,Rogerio,84.0
Brasileirao,2018,378,Ilha do Retiro,mandante,SPORT - PE,pro,Hernane,90.5
Brasileirao,2018,378,Ilha do Retiro,visitante,SANTOS - SP,pro,Rodrygo,90.5
Brasileirao,2018,379,Allianz Parque,mandante,PALMEIRAS - SP,pro,Edu Dracena,42.0
Brasileirao,2018,379,Allianz Parque,mandante,PALMEIRAS - SP,pro,Gustavo Scarpa,56.0
Brasileirao,2018,379,Allianz Parque,visitante,VITORIA - BA,pro,Yago Felipe,70.0
Brasileirao,2018,379,Allianz Parque,visitante,VITORIA - BA,pro,Luan Santos,72.0
Brasileirao,2018,379,Allianz Parque,mandante,PALMEIRAS - SP,pro,Bruno,89.0
Brasileirao,2018,380,Arena do Grêmio,mandante,GREMIO - RS,pro,Jael,11.0
Brasileirao,2019,1,Arena do Grêmio,visitante,SANTOS - SP,pro,Eduardo Sasha,5.0
Brasileirao,2019,1,Arena do Grêmio,visitante,SANTOS - SP,pro,Felipe,35.0
Brasileirao,2019,1,Arena do Grêmio,mandante,GREMIO - RS,pro,Everton,90.5
Brasileirao,2019,2,Independência,mandante,ATLETICO - MG,pro,Fabio Santos,45.5
Brasileirao,2019,2,Independência,visitante,AVAI - SC,pro,Brizuela,47.0
Brasileirao,2019,2,Independência,mandante,ATLETICO - MG,pro,Ricardo Oliveira,52.0
Brasileirao,2019,3,Arena Castelão,mandante,CEARA - CE,pro,Ricardo Bueno,20.0
Brasileirao,2019,3,Arena Castelão,mandante,CEARA - CE,pro,Leandro,33.0
Brasileirao,2019,3,Arena Castelão,mandante,CEARA - CE,pro,Joao Lucas,81.0
Brasileirao,2019,3,Arena Castelão,mandante,CEARA - CE,pro,Ricardo Bueno,88.0
Brasileirao,2019,4,Allianz Parque,mandante,PALMEIRAS - SP,pro,Ze Rafael,16.0
Brasileirao,2019,4,Allianz Parque,mandante,PALMEIRAS - SP,pro,Marcos Rocha,58.0
Brasileirao,2019,4,Allianz Parque,mandante,PALMEIRAS - SP,pro,Ze Rafael,70.0
Brasileirao,2019,4,Allianz Parque,mandante,PALMEIRAS - SP,pro,Bruno,90.0
Brasileirao,2019,5,Morumbi,mandante,SAO PAULO - SP,pro,Everton,40.0
Brasileirao,2019,5,Morumbi,mandante,SAO PAULO - SP,pro,Hudson,82.0
Brasileirao,2019,6,Maracanã,visitante,CRUZEIRO - MG,pro,Pedro Rocha,39.0
Brasileirao,2019,6,Maracanã,mandante,FLAMENGO - RJ,pro,Bruno Henrique,40.0
Brasileirao,2019,6,Maracanã,mandante,FLAMENGO - RJ,pro,Bruno Henrique,67.0
Brasileirao,2019,6,Maracanã,mandante,FLAMENGO - RJ,pro,Gabriel Barbosa,89.0
Brasileirao,2019,7,Maracanã,visitante,GOIAS - GO,pro,Rafael Vaz,89.0
Brasileirao,2019,8,Arena Condá,mandante,CHAPECOENSE - SC,pro,Everaldo,45.5
Brasileirao,2019,8,Arena Condá,mandante,CHAPECOENSE - SC,pro,Everaldo,87.0
Brasileirao,2019,9,Arena Fonte Nova,mandante,BAHIA - BA,pro,Arthur Caike,45.5
Brasileirao,2019,9,Arena Fonte Nova,visitante,CORINTHIANS - SP,pro,Pedrinho,45.5
Brasileirao,2019,9,Arena Fonte Nova,mandante,BAHIA - BA,pro,Artur,75.0
Brasileirao,2019,9,Arena Fonte Nova,mandante,BAHIA - BA,pro,Rogerio,83.0
Brasileirao,2019,9,Arena Fonte Nova,visitante,CORINTHIANS - SP,pro,Clayson,90.5
Brasileirao,2019,10,Arena da Baixada,mandante,ATLETICO - PR,pro,Bruno Guimarães,2.0
Brasileirao,2019,10,Arena da Baixada,mandante,ATLETICO - PR,pro,Marco Ruben,44.0
Brasileirao,2019,10,Arena da Baixada,mandante,ATLETICO - PR,contra,Werley,65.0
Brasileirao,2019,10,Arena da Baixada,mandante,ATLETICO - PR,pro,Nikao,86.0
Brasileirao,2019,10,Arena da Baixada,visitante,VASCO DA GAMA - RJ,pro,Bruno,88.0
Brasileirao,2019,11,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Guerrero,4.0
Brasileirao,2019,11,Beira-Rio,visitante,FLAMENGO - RJ,pro,De Arrascaeta,59.0
Brasileirao,2019,11,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Sarrafiore,76.0
Brasileirao,2019,12,Mineirão,mandante,CRUZEIRO - MG,pro,Thiago Neves,49.0
Brasileirao,2019,13,Arena Castelão,mandante,FORTALEZA - CE,pro,Edinho,2.0
Brasileirao,2019,13,Arena Castelão,visitante,ATLETICO - PR,pro,Leo Pereira,21.0
Brasileirao,2019,13,Arena Castelão,mandante,FORTALEZA - CE,pro,Wellington Paulista,76.0
Brasileirao,2019,14,Arena Corinthians,mandante,CORINTHIANS - SP,pro,Carlos,55.0
Brasileirao,2019,15,Vila Belmiro,mandante,SANTOS - SP,pro,Eduardo Sasha,64.0
Brasileirao,2019,15,Vila Belmiro,mandante,SANTOS - SP,pro,Carlos Sanchez,72.0
Brasileirao,2019,15,Vila Belmiro,visitante,FLUMINENSE - RJ,pro,Pedro,84.0
Brasileirao,2019,16,São Januário,visitante,ATLETICO - MG,pro,Elias,58.0
Brasileirao,2019,16,São Januário,mandante,VASCO DA GAMA - RJ,pro,Maxi Lopez,65.0
Brasileirao,2019,16,São Januário,visitante,ATLETICO - MG,pro,Chará,89.0
Brasileirao,2019,17,Nilton Santos,visitante,BAHIA - BA,pro,Arthur Caike,6.0
Brasileirao,2019,17,Nilton Santos,mandante,BOTAFOGO - RJ,pro,Erik,29.0
Brasileirao,2019,17,Nilton Santos,mandante,BOTAFOGO - RJ,pro,Joao Paulo,35.0
Brasileirao,2019,17,Nilton Santos,mandante,BOTAFOGO - RJ,pro,Cicero,45.5
Brasileirao,2019,17,Nilton Santos,visitante,BAHIA - BA,pro,Ernando,82.0
Brasileirao,2019,18,Ressacada,visitante,GREMIO - RS,pro,Romulo,44.0
Brasileirao,2019,18,Ressacada,mandante,AVAI - SC,contra,Michel,84.0
Brasileirao,2019,19,Serra Dourada,visitante,SAO PAULO - SP,pro,Alexandre Pato,31.0
Brasileirao,2019,19,Serra Dourada,visitante,SAO PAULO - SP,pro,Jonas Toró,35.0
Brasileirao,2019,19,Serra Dourada,mandante,GOIAS - GO,pro,Leandro Barcia,45.5
Brasileirao,2019,20,Rei Pelé,visitante,PALMEIRAS - SP,pro,Raphael Veiga,9.0
Brasileirao,2019,20,Rei Pelé,mandante,CSA - AL,pro,Matheus Savio,62.0
Brasileirao,2019,21,Arena do Grêmio,mandante,GREMIO - RS,pro,Andre Felipe,5.0
Brasileirao,2019,21,Arena do Grêmio,mandante,GREMIO - RS,pro,Everton,12.0
Brasileirao,2019,21,Arena do Grêmio,mandante,GREMIO - RS,pro,Jean Pyerre,21.0
Brasileirao,2019,21,Arena do Grêmio,visitante,FLUMINENSE - RJ,pro,Yony Gonzalez,39.0
Brasileirao,2019,21,Arena do Grêmio,visitante,FLUMINENSE - RJ,pro,Luciano,40.0
Brasileirao,2019,21,Arena do Grêmio,visitante,FLUMINENSE - RJ,pro,Matheus Ferraz,55.0
Brasileirao,2019,21,Arena do Grêmio,visitante,FLUMINENSE - RJ,pro,Pedro,71.0
Brasileirao,2019,21,Arena do Grêmio,mandante,GREMIO - RS,pro,Kannemann,83.0
Brasileirao,2019,21,Arena do Grêmio,visitante,FLUMINENSE - RJ,pro,Yony Gonzalez,90.5
Brasileirao,2019,22,Mineirão,mandante,CRUZEIRO - MG,pro,Dedé,48.0
Brasileirao,2019,22,Mineirão,visitante,GOIAS - GO,pro,Michael,56.0
Brasileirao,2019,22,Mineirão,mandante,CRUZEIRO - MG,pro,Rodriguinho,80.0
Brasileirao,2019,23,Arena Castelão,mandante,CEARA - CE,pro,Ricardo Bueno,23.0
Brasileirao,2019,23,Arena Castelão,visitante,ATLETICO - MG,pro,Nathan,26.0
Brasileirao,2019,23,Arena Castelão,visitante,ATLETICO - MG,pro,Jair,90.5
Brasileirao,2019,24,Allianz Parque,mandante,PALMEIRAS - SP,pro,Deyverson,14.0
Brasileirao,2019,25,Morumbi,visitante,FLAMENGO - RJ,pro,Berrio,9.0
Brasileirao,2019,25,Morumbi,mandante,SAO PAULO - SP,pro,Tche Tche,83.0
Brasileirao,2019,26,Arena da Amazônia,visitante,CORINTHIANS - SP,pro,Mateus,17.0
Brasileirao,2019,26,Arena da Amazônia,mandante,VASCO DA GAMA - RJ,pro,Maxi Lopez,39.0
Brasileirao,2019,27,Nilton Santos,mandante,BOTAFOGO - RJ,pro,Alex,69.0
Brasileirao,2019,28,Arena Condá,visitante,ATLETICO - PR,pro,Rony,75.0
Brasileirao,2019,28,Arena Condá,mandante,CHAPECOENSE - SC,pro,Everaldo,89.0
Brasileirao,2019,29,Arena Fonte Nova,mandante,BAHIA - BA,pro,Artur,40.0
Brasileirao,2019,31,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Nonato,31.0
Brasileirao,2019,31,Beira-Rio,visitante,CRUZEIRO - MG,pro,Dedé,35.0
Brasileirao,2019,31,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Guerrero,55.0
Brasileirao,2019,31,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Moledo,82.0
Brasileirao,2019,32,Mineirão,visitante,PALMEIRAS - SP,pro,Bruno,44.0
Brasileirao,2019,32,Mineirão,visitante,PALMEIRAS - SP,pro,Bruno,52.0
Brasileirao,2019,33,Arena Castelão,visitante,SAO PAULO - SP,pro,Hernanes,76.0
Brasileirao,2019,35,Pacaembu,mandante,SANTOS - SP,pro,Diego,19.0
Brasileirao,2019,35,Pacaembu,mandante,SANTOS - SP,pro,Rodrygo,33.0
Brasileirao,2019,35,Pacaembu,mandante,SANTOS - SP,pro,Yeferson Soteldo,72.0
Brasileirao,2019,36,Maracanã,mandante,FLAMENGO - RJ,pro,Vitinho,7.0
Brasileirao,2019,36,Maracanã,mandante,FLAMENGO - RJ,pro,Lincoln,51.0
Brasileirao,2019,36,Maracanã,visitante,CHAPECOENSE - SC,pro,Gum,90.5
Brasileirao,2019,37,Maracanã,visitante,BOTAFOGO - RJ,pro,Alex,71.0
Brasileirao,2019,39,Serra Dourada,mandante,GOIAS - GO,pro,Marlone,20.0
Brasileirao,2019,39,Serra Dourada,visitante,CEARA - CE,pro,Thiago Galhardo,76.0
Brasileirao,2019,39,Serra Dourada,mandante,GOIAS - GO,pro,Leandro Barcia,90.5
Brasileirao,2019,40,Arena da Baixada,mandante,ATLETICO - PR,pro,Rony,10.0
Brasileirao,2019,41,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Nonato,36.0
Brasileirao,2019,41,Beira-Rio,mandante,INTERNACIONAL - RS,pro,Edenilson,64.0
Brasileirao,2019,42,Independência,mandante,ATLETICO - MG,pro,Cazares,28.0
Brasileirao,2019,42,Independência,visitante,FLAMENGO - RJ,pro,Bruno Henrique,30.0
Brasileirao,2019,42,Independência,mandante,ATLETICO - MG,pro,Chará,46.0
Brasileirao,2019,43,Arena Castelão,mandante,CEARA - CE,pro,Ricardinho,10.0
Brasileirao,2019,43,Arena Castelão,mandante,CEARA - CE,contra,Michel,23.0
Brasileirao,2019,43,Arena Castelão,visitante,GREMIO - RS,pro,Everton,30.0
Brasileirao,2019,44,Pacaembu,mandante,PALMEIRAS - SP,pro,GUSTAVO GOMEZ,6.0
Brasileirao,2019,44,Pacaembu,mandante,PALMEIRAS - SP,pro,Deyverson,18.0
Brasileirao,2019,44,Pacaembu,mandante,PALMEIRAS - SP,pro,Raphael Veiga,52.0
Brasileirao,2019,44,Pacaembu,mandante,PALMEIRAS - SP,pro,Hyoran,87.0
Brasileirao,2019,46,São Januário,mandante,VASCO DA GAMA - RJ,pro,Ricardo Graça,81.0
Brasileirao,2019,46,São Januário,visitante,AVAI - SC,pro,Daniel Amorim,90.5
Brasileirao,2019,47,Maracanã,mandante,FLUMINENSE - RJ,pro,Nino,44.0
Brasileirao,2019,47,Maracanã,mandante,FLUMINENSE - RJ,pro,Luciano,46.0
Brasileirao,2019,47,Maracanã,visitante,CRUZEIRO - MG,pro,Robinho,49.0
Brasileirao,2019,47,Maracanã,mandante,FLUMINENSE - RJ,pro,Joao Pedro,81.0
Brasileirao,2019,47,Maracanã,mandante,FLUMINENSE - RJ,pro,Joao Pedro,90.5
Brasileirao,2019,48,Arena Condá,mandante,CHAPECOENSE - SC,pro,Rildo,13.0
Brasileirao,2019,48,Arena Condá,visitante,FORTALEZA - CE,pro,Marcio,38.0
